tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#G099YGUG,HomeSlicedToast,4,11,10804583,29,#G099YGUG,#L0898UPLU,3,0,100,#L0898UPLU,someone,4,12,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LJ92JJ8Q,ZARD,8,10,10804583,30,#LJ92JJ8Q,#PYQGUG0GG,3,1,100,#PYQGUG0GG,nirajdube3,15,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LJUU9U8RP,Piash Roy,10,10,10804583,31,#LJUU9U8RP,#LCJ088C2,3,3,100,#LCJ088C2,Ossamy,13,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LUVUQJUVU,10102020,23,9,10804583,32,#LUVUQJUVU,#9PJG98QCR,3,3,100,#9PJG98QCR,Right Pix,22,8,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#G099YGUG,HomeSlicedToast,4,11,10804583,33,#G099YGUG,#9JQURPJVG,2,0,96,#9JQURPJVG,sagar dube,1,13,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#PGPJV9VCJ,Deer,17,9,10804583,34,#PGPJV9VCJ,#LVYRCURRL,3,0,100,#LVYRCURRL,tom,24,9,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#2GQ22RCCG,Hero,14,9,10804583,35,#2GQ22RCCG,#LJUU9U8RP,1,1,96,#LJUU9U8RP,Piash Roy,10,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#2GQ22RCCG,Hero,14,9,10804583,36,#2GQ22RCCG,#LLLUP8J0Y,2,0,77,#LLLUP8J0Y,hunter,6,11,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#PPG9LPUY8,ChRiS BiLLa,12,10,10804583,37,#PPG9LPUY8,#2GQ22RCCG,1,1,74,#2GQ22RCCG,Hero,14,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LQUYP8UPU,Rifat,20,9,10804583,38,#LQUYP8UPU,#LQ2P9VU88,3,3,100,#LQ2P9VU88,Theo,23,8,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LQUYP8UPU,Rifat,20,9,10804583,39,#LQUYP8UPU,#YPV0JUQYU,3,3,100,#YPV0JUQYU,ゲーワライ,24,7,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LLLUP8J0Y,hunter,6,11,10804583,40,#LLLUP8J0Y,#LJ92JJ8Q,2,2,97,#LJ92JJ8Q,ZARD,8,10,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#20R9QGCJC,verbatxm,6,10,10804583,41,#20R9QGCJC,#L80Y9VJVL,3,0,100,#L80Y9VJVL,RAHAT,7,11,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LCJ088C2,Ossamy,13,9,10804583,42,#LCJ088C2,#LJUU9U8RP,2,1,96,#LJUU9U8RP,Piash Roy,10,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LCJ088C2,Ossamy,13,9,10804583,43,#LCJ088C2,#YQQLJ99UC,3,0,100,#YQQLJ99UC,SHAKIB,19,9,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#20R9QGCJC,verbatxm,6,10,10804583,44,#20R9QGCJC,#LJUU9U8RP,3,1,100,#LJUU9U8RP,Piash Roy,10,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#P2PJPLC89,Mehedi H. Sumon,18,9,10804583,45,#P2PJPLC89,#LV9CQQUR9,1,0,65,#LV9CQQUR9,FredTime,21,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#P2PJPLC89,Mehedi H. Sumon,18,9,10804583,46,#P2PJPLC89,#YV2YJ2QGQ,3,3,100,#YV2YJ2QGQ,Hypoxia,25,3,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#92L8JPY00,Rahul001,17,9,10804583,47,#92L8JPY00,#990LG8Q9R,1,1,2,#990LG8Q9R,Pixal,2,11,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#92L8JPY00,Rahul001,17,9,10804583,48,#92L8JPY00,#JCYYY9VY,1,1,8,#JCYYY9VY,Blue,3,11,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#88G82UL9V,Noyon Rahman2,5,11,10804583,49,#88G82UL9V,#LVY9R20CR,3,3,100,#LVY9R20CR,Dry Dream,9,10,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#8Q2LV0UYQ,Mehedy Maruf,11,10,10804583,50,#8Q2LV0UYQ,#LPPQJQYJU,3,3,100,#LPPQJQYJU,qwertyuiop6,15,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#2VUUV2VJ2,Ed,11,10,10804583,51,#2VUUV2VJ2,#LJUU9U8RP,3,0,100,#LJUU9U8RP,Piash Roy,10,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LJ92JJ8Q,ZARD,8,10,10804583,52,#LJ92JJ8Q,#LJUU9U8RP,3,0,100,#LJUU9U8RP,Piash Roy,10,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#2VUUV2VJ2,Ed,11,10,10804583,53,#2VUUV2VJ2,#YPCLLQUGL,3,0,100,#YPCLLQUGL,Rijon,9,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#PVLQ08VV8,NOYON RAHMAN,2,13,10804583,54,#PVLQ08VV8,#P29R0UYJP,3,3,100,#P29R0UYJP,Grandma 去,10,10,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#PPG9LPUY8,ChRiS BiLLa,12,10,10804583,55,#PPG9LPUY8,#YV9P9GC0P,2,2,59,#YV9P9GC0P,/AaRoN\,16,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#LLLUP8J0Y,hunter,6,11,10804583,56,#LLLUP8J0Y,#2VUUV2VJ2,2,2,94,#2VUUV2VJ2,Ed,11,10,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#Y2JUQLUCY,HASIB,3,12,10804583,57,#Y2JUQLUCY,#20R9QGCJC,2,2,91,#20R9QGCJC,verbatxm,6,10,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#29Q8Y200G,Pixalite,19,9,10804583,58,#29Q8Y200G,#YQCVPRJLQ,3,0,100,#YQCVPRJLQ,The king siam♣,13,10,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#RCV08YPR,littlesonshine,1,12,10804583,59,#RCV08YPR,#9JQURPJVG,3,1,100,#9JQURPJVG,sagar dube,1,13,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#Y2JUQLUCY,HASIB,3,12,10804583,60,#Y2JUQLUCY,#2CJPGVLQ2,3,3,100,#2CJPGVLQ2,Harsh (gt)25,7,10,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#YV9P9GC0P,/AaRoN\,16,9,10804583,61,#YV9P9GC0P,#LUVUQJUVU,3,0,100,#LUVUQJUVU,10102020,23,9,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#YV9P9GC0P,/AaRoN\,16,9,10804583,62,#YV9P9GC0P,#Q0QRUPR92,3,0,100,#Q0QRUPR92,Immortal,22,9,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#QPQLY992,Crispy,12,9,10804583,63,#QPQLY992,#9LPLRG880,1,0,57,#9LPLRG880,KaBiR,16,9,1,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#PVLQ08VV8,NOYON RAHMAN,2,13,10804583,64,#PVLQ08VV8,#PGPJV9VCJ,3,3,100,#PGPJV9VCJ,Deer,17,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#8Q2LV0UYQ,Mehedy Maruf,11,10,10804583,65,#8Q2LV0UYQ,#Q9GPQ08Y8,3,3,100,#Q9GPQ08Y8,luvly,20,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#88G82UL9V,Noyon Rahman2,5,11,10804583,66,#88G82UL9V,#Q0L0VY0PQ,3,3,100,#Q0L0VY0PQ,Kismet_27,18,9,0,#VUCVG2J0,Sheer Force,14,#VR9UYULY,hamra hamra,8,2021-05-12 03:48:10,25,normal
#2G2YCU0P9,Karuko,16,10,10743392,1,#2G2YCU0P9,#YVPPG92U0,3,3,100,#YVPPG92U0,MvittRs,12,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#20R9QGCJC,verbatxm,10,10,10743392,2,#20R9QGCJC,#L8VJPV9LV,3,3,100,#L8VJPV9LV,Roysurani09,11,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LC2Q8UPGP,Anubis,19,9,10743392,3,#LC2Q8UPGP,#LVL9U90U0,2,2,98,#LVL9U90U0,Neng f,20,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#PL9VLC9RP,o0o_Jerson_o0o,11,10,10743392,4,#PL9VLC9RP,#LQY9JPV9Y,3,3,100,#LQY9JPV9Y,FitriArRoyS,14,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LRUGQY80P,BK1,13,10,10743392,5,#LRUGQY80P,#YVQ9V9JRL,3,3,100,#YVQ9V9JRL,cepcil ahay,16,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#9PJG98QCR,Right Pix,26,8,10743392,6,#9PJG98QCR,#9RR220UL0,3,3,100,#9RR220UL0,yani faraz,25,8,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LRUGQY80P,BK1,13,10,10743392,7,#LRUGQY80P,#PVP9PPQCC,3,3,100,#PVP9PPQCC,ikhsan wanugrah,15,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#QGCLV2J0,marleigh,9,11,10743392,8,#QGCLV2J0,#PGG28RCP8,3,3,100,#PGG28RCP8,Roy surani 01,6,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#9PJG98QCR,Right Pix,26,8,10743392,9,#9PJG98QCR,#9CVL9YQ2Q,3,3,100,#9CVL9YQ2Q,given2325,26,8,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#YPV0JUQYU,ゲーワライ,28,7,10743392,10,#YPV0JUQYU,#Q828880JP,3,3,100,#Q828880JP,Rama,30,8,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#JCYYY9VY,Blue,7,11,10743392,11,#JCYYY9VY,#PQG8LYJY0,3,3,100,#PQG8LYJY0,Roy Surani02,7,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LJ92JJ8Q,ZARD,15,10,10743392,12,#LJ92JJ8Q,#LV892UCG2,3,3,100,#LV892UCG2,M FAHRUL ROJI,17,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#YPV0JUQYU,ゲーワライ,28,7,10743392,13,#YPV0JUQYU,#Q822L90GU,3,3,100,#Q822L90GU,"anak mamah""""",29,8,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#JY09C9UJ,Tobias Forge,21,9,10743392,14,#JY09C9UJ,#LP00R8YYV,3,3,100,#LP00R8YYV,Ryto,21,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#20R9QGCJC,verbatxm,10,10,10743392,15,#20R9QGCJC,#9C9G8UVQY,3,3,100,#9C9G8UVQY,Vicky★Clasher™,13,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#QGCLV2J0,marleigh,9,11,10743392,16,#QGCLV2J0,#PJQR28QCJ,3,3,100,#PJQR28QCJ,Roy Surani07,8,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#29Q8Y200G,Pixalite,22,9,10743392,17,#29Q8Y200G,#LQCGCCRGQ,3,3,100,#LQCGCCRGQ,thedar,19,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#29Q8Y200G,Pixalite,22,9,10743392,18,#29Q8Y200G,#PRVV2U2VU,3,3,100,#PRVV2U2VU,jordy ganteng,22,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#G099YGUG,HomeSlicedToast,8,11,10743392,19,#G099YGUG,#PY2RPC90P,2,2,84,#PY2RPC90P,Roy Surani04,5,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LJ92JJ8Q,ZARD,15,10,10743392,20,#LJ92JJ8Q,#P9QCCPCGR,0,0,10,#P9QCCPCGR,Roy Surani00,1,13,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#JCYYY9VY,Blue,7,11,10743392,21,#JCYYY9VY,#PY2RPC90P,2,0,92,#PY2RPC90P,Roy Surani04,5,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#2G2YCU0P9,Karuko,16,10,10743392,22,#2G2YCU0P9,#L8VJPV9LV,2,0,97,#L8VJPV9LV,Roysurani09,11,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#2CJPGVLQ2,Harsh (gt)25,14,10,10743392,23,#2CJPGVLQ2,#YVPPG92U0,1,0,74,#YVPPG92U0,MvittRs,12,10,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#8RR28YU2,Sickno,6,11,10743392,24,#8RR28YU2,#PPJPU2GCV,3,3,100,#PPJPU2GCV,KingOfVicky™,9,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#Y9P0RUU0,sillysilas,4,12,10743392,25,#Y9P0RUU0,#PY2RPC90P,3,1,100,#PY2RPC90P,Roy Surani04,5,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#PL9VLC9RP,o0o_Jerson_o0o,11,10,10743392,26,#PL9VLC9RP,#U8CYJ0UY,1,1,53,#U8CYJ0UY,Tanda Tanya,2,13,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LC2Q8UPGP,Anubis,19,9,10743392,27,#LC2Q8UPGP,#Q2VG0PGGU,3,3,100,#Q2VG0PGGU,Decky_suizen,23,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#Q9GPQ08Y8,luvly,23,9,10743392,28,#Q9GPQ08Y8,#LJCRRPR2U,3,3,100,#LJCRRPR2U,force_5,18,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LV9CQQUR9,FredTime,25,9,10743392,29,#LV9CQQUR9,#Y2VGG22RJ,3,3,100,#Y2VGG22RJ,kacong mania,24,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#QU29PUQ8,Pork_Adobo,17,9,10743392,30,#QU29PUQ8,#LVL9U90U0,3,1,100,#LVL9U90U0,Neng f,20,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#G099YGUG,HomeSlicedToast,8,11,10743392,31,#G099YGUG,#P2P8U9V9G,1,1,51,#P2P8U9V9G,Roysurani10,4,12,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#Y9P0RUU0,sillysilas,4,12,10743392,32,#Y9P0RUU0,#P2P8U9V9G,2,1,98,#P2P8U9V9G,Roysurani10,4,12,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#RCV08YPR,littlesonshine,3,12,10743392,33,#RCV08YPR,#8UL8RJRGY,2,2,70,#8UL8RJRGY,ikhsan_wanugrah,3,12,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#QPQLY992,Crispy,18,9,10743392,34,#QPQLY992,#LVRU0G02C,3,3,100,#LVRU0G02C,EMPEROR,27,8,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#2CJPGVLQ2,Harsh (gt)25,14,10,10743392,35,#2CJPGVLQ2,#PGCJL2PQ8,2,2,74,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#QPQLY992,Crispy,18,9,10743392,36,#QPQLY992,#Q8PVU8VJR,3,3,100,#Q8PVU8VJR,MY MOM IS HERO,28,8,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#990LG8Q9R,Pixal,5,11,10743392,37,#990LG8Q9R,#P2P8U9V9G,2,0,70,#P2P8U9V9G,Roysurani10,4,12,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#QU29PUQ8,Pork_Adobo,17,9,10743392,38,#QU29PUQ8,#LQCGCCRGQ,3,0,100,#LQCGCCRGQ,thedar,19,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#Q9GPQ08Y8,luvly,23,9,10743392,39,#Q9GPQ08Y8,#PGCJL2PQ8,0,0,25,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#8RR28YU2,Sickno,6,11,10743392,40,#8RR28YU2,#PGCJL2PQ8,2,0,79,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#2GQ22RCCG,Hero,20,9,10743392,41,#2GQ22RCCG,#PVP9PPQCC,2,0,59,#PVP9PPQCC,ikhsan wanugrah,15,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#2GQ22RCCG,Hero,20,9,10743392,42,#2GQ22RCCG,#PGCJL2PQ8,0,0,18,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#8QP9Y0PJR,Austin,24,9,10743392,43,#8QP9Y0PJR,#Q2VG0PGGU,1,0,88,#Q2VG0PGGU,Decky_suizen,23,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#RCV08YPR,littlesonshine,3,12,10743392,44,#RCV08YPR,#P2P8U9V9G,3,1,100,#P2P8U9V9G,Roysurani10,4,12,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#9PC2U8G98,Bullet,1,14,10743392,45,#9PC2U8G98,#P9QCCPCGR,2,2,77,#P9QCCPCGR,Roy Surani00,1,13,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#990LG8Q9R,Pixal,5,11,10743392,46,#990LG8Q9R,#PGCJL2PQ8,2,0,92,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#9PC2U8G98,Bullet,1,14,10743392,47,#9PC2U8G98,#U8CYJ0UY,3,2,100,#U8CYJ0UY,Tanda Tanya,2,13,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#PUCCG908Y,Lucid,2,12,10743392,48,#PUCCG908Y,#8UL8RJRGY,1,0,75,#8UL8RJRGY,ikhsan_wanugrah,3,12,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#8QP9Y0PJR,Austin,24,9,10743392,49,#8QP9Y0PJR,#LP00R8YYV,1,0,60,#LP00R8YYV,Ryto,21,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#9CVL9YQ2Q,given2325,26,8,10743392,50,#9CVL9YQ2Q,#YPV0JUQYU,0,0,49,#YPV0JUQYU,ゲーワライ,28,7,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LV9CQQUR9,FredTime,25,9,10743392,51,#LV9CQQUR9,#PGCJL2PQ8,0,0,14,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#JY09C9UJ,Tobias Forge,21,9,10743392,52,#JY09C9UJ,#PRVV2U2VU,3,0,100,#PRVV2U2VU,jordy ganteng,22,9,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#YVQ9V9JRL,cepcil ahay,16,10,10743392,53,#YVQ9V9JRL,#YPV0JUQYU,3,3,100,#YPV0JUQYU,ゲーワライ,28,7,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#YVQ9V9JRL,cepcil ahay,16,10,10743392,54,#YVQ9V9JRL,#LYLGG9JVL,3,3,100,#LYLGG9JVL,Black Vomit,29,3,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LP00R8YYV,Ryto,21,9,10743392,55,#LP00R8YYV,#8QP9Y0PJR,1,1,60,#8QP9Y0PJR,Austin,24,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LJCRRPR2U,force_5,18,9,10743392,56,#LJCRRPR2U,#JY09C9UJ,1,1,65,#JY09C9UJ,Tobias Forge,21,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#P9QCCPCGR,Roy Surani00,1,13,10743392,57,#P9QCCPCGR,#RCV08YPR,3,3,100,#RCV08YPR,littlesonshine,3,12,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#P2P8U9V9G,Roysurani10,4,12,10743392,58,#P2P8U9V9G,#990LG8Q9R,3,3,100,#990LG8Q9R,Pixal,5,11,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#YVPPG92U0,MvittRs,12,10,10743392,59,#YVPPG92U0,#QU29PUQ8,3,3,100,#QU29PUQ8,Pork_Adobo,17,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#YVPPG92U0,MvittRs,12,10,10743392,60,#YVPPG92U0,#QPQLY992,3,3,100,#QPQLY992,Crispy,18,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#L8VJPV9LV,Roysurani09,11,10,10743392,61,#L8VJPV9LV,#LC2Q8UPGP,3,3,100,#LC2Q8UPGP,Anubis,19,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#L8VJPV9LV,Roysurani09,11,10,10743392,62,#L8VJPV9LV,#2GQ22RCCG,3,3,100,#2GQ22RCCG,Hero,20,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LQY9JPV9Y,FitriArRoyS,14,10,10743392,63,#LQY9JPV9Y,#JY09C9UJ,3,2,100,#JY09C9UJ,Tobias Forge,21,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#LQY9JPV9Y,FitriArRoyS,14,10,10743392,64,#LQY9JPV9Y,#Q9GPQ08Y8,3,3,100,#Q9GPQ08Y8,luvly,23,9,0,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
#PUCCG908Y,Lucid,2,12,10743392,65,#PUCCG908Y,#PGCJL2PQ8,3,1,100,#PGCJL2PQ8,Roy Surani05,10,11,1,#VUCVG2J0,Sheer Force,14,#2P2G92Y0L,CLASHER,9,2021-04-30 01:30:52,30,normal
